,camera_x,camera_y,camera_z,camera_yaw,camera_pitch,camera_roll,rgb_image,depth_image
165,-0.21755010473010028,-0.00986123307405423,0.0,1.065593366152269e-06,6.330211792214611e-05,0.011446371680032633,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00165.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00165.png
166,-0.21813902047027506,-0.00985033747137852,0.0,-2.2340448701801096e-07,6.063661749867335e-05,0.011356232439658855,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00166.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00166.png
167,-0.2187239403134782,-0.009839352013972655,0.0,-1.4992141277782082e-06,5.79887987821712e-05,0.011266643668884472,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00167.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00167.png
168,-0.2192925917735627,-0.009828525202149382,0.0,-2.735543080024158e-06,5.5414249915728976e-05,0.011179491721171709,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00168.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00168.png
169,-0.21994158156513183,-0.009816002589197115,0.0,-4.142001936407778e-06,5.2475535571457546e-05,0.011079964845580992,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00169.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00169.png
170,-0.22053927222773442,-0.0098043223322264,0.0,-5.433247849708805e-06,4.9768711143814085e-05,0.010988249744923328,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00170.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00170.png
171,-0.22117705054492495,-0.009791711874185871,0.0,-6.807063123285299e-06,4.687992730247757e-05,0.010890328125957794,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00171.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00171.png
172,-0.22189154189659574,-0.009777415123862578,0.0,-8.341445762558852e-06,4.364318700299031e-05,0.010780564620499299,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00172.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00172.png
173,-0.22246175300660076,-0.009765884024368642,0.0,-9.562621999977299e-06,4.105969459651421e-05,0.010692920439687096,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00173.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00173.png
174,-0.22301819584731836,-0.009754532857045988,0.0,-1.0751572587625979e-05,3.8538281827329326e-05,0.010607355381177167,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00174.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00174.png
175,-0.2236968773068631,-0.009740562810621994,0.0,-1.2198213272074797e-05,3.5462574968634986e-05,0.010502946226780557,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00175.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00175.png
176,-0.22449567849296537,-0.009723953180817872,0.0,-1.3896211809852161e-05,3.1841958725735996e-05,0.01037999458556557,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00176.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00176.png
177,-0.22535870044249562,-0.009705817123433847,0.0,-1.5725339091373398e-05,2.792961856458922e-05,0.010247085741406056,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00177.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00177.png
178,-0.22610340958854314,-0.009690017122285925,0.0,-1.7299452646700434e-05,2.4553106407087077e-05,0.010132340578973565,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00178.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00178.png
179,-0.22679710182900725,-0.009675181033552568,0.0,-1.8762356235284436e-05,2.140748201880105e-05,0.010025411135827647,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00179.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00179.png
180,-0.22758938556724084,-0.009658103592255211,0.0,-2.0429375819870613e-05,1.781429542443746e-05,0.00990323378166868,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00180.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00180.png
181,-0.2283457732747795,-0.009641674249586531,0.0,-2.201725281439772e-05,1.4383429991546664e-05,0.009786544077030113,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00181.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00181.png
182,-0.2290569384421125,-0.00962612060203712,0.0,-2.350711155596806e-05,1.11572724015683e-05,0.009676790313819784,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00182.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00182.png
183,-0.22985118419990655,-0.009608633499548075,0.0,-2.5167633934670503e-05,7.5537584495931195e-06,0.009554170298261404,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00183.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00183.png
184,-0.2307088293066505,-0.009589619042115334,0.0,-2.6956858595200875e-05,3.6620581456668993e-06,0.009421712056976013,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00184.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00184.png
185,-0.23162456117092237,-0.009569173508272728,0.0,-2.8863046651580597e-05,-4.938286812787364e-07,0.009280227776036046,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00185.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00185.png
186,-0.2324885865818083,-0.009549754737560128,0.0,-3.0657819306524054e-05,-4.415672221596507e-06,0.009146681764738054,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00186.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00186.png
187,-0.23328556703745712,-0.009531741990780511,0.0,-3.231032043785057e-05,-8.033881820171553e-06,0.009023453319466818,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00187.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00187.png
188,-0.23416478611422,-0.009511767845842258,0.0,-3.4130260040277336e-05,-1.2026388774674312e-05,0.00888745690140158,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00188.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00188.png
189,-0.23500050048550952,-0.009492690337385586,0.0,-3.5857380627868477e-05,-1.5822416875963147e-05,0.008758136920390597,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00189.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00189.png
190,-0.23605629493685143,-0.009468472330194159,0.0,-3.8035786829464983e-05,-2.0619826652248004e-05,0.00859468488499682,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00190.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00190.png
191,-0.2368784515409501,-0.009449531074439414,0.0,-3.972960813484344e-05,-2.4357101728670668e-05,0.008467342104978126,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00191.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00191.png
192,-0.2378181385763918,-0.00942780132733697,0.0,-4.1663077919952124e-05,-2.8630396132802035e-05,0.008321727259954788,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00192.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00192.png
193,-0.2387569754776361,-0.009406012290124159,0.0,-4.3592346216643854e-05,-3.290185988440792e-05,0.00817616949262916,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00193.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00193.png
194,-0.23962665354922974,-0.009385763802441898,0.0,-4.5377475656690064e-05,-3.6860621717767325e-05,0.008041265493304781,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00194.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00194.png
195,-0.2406245986861338,-0.00936245895612826,0.0,-4.742368095259814e-05,-4.140572711619601e-05,0.007886380919546422,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00195.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00195.png
196,-0.241670273030113,-0.009337966409940099,0.0,-4.956542097715235e-05,-4.6171233491648524e-05,0.007723989467743752,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00196.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00196.png
197,-0.24272579221021928,-0.009313174647679221,0.0,-5.1725114055145506e-05,-5.0984937799472544e-05,0.0075599628997068714,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00197.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00197.png
198,-0.24378788232841547,-0.009288165860459092,0.0,-5.3896208641553626e-05,-5.5832187232264364e-05,0.00739480397390145,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00198.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00198.png
199,-0.24481282796985693,-0.009263978127109836,0.0,-5.5989605497319136e-05,-6.0513503329940276e-05,0.0072353119559350944,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00199.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00199.png
200,-0.24624351342710749,-0.009230137625360464,0.0,-5.8909101331757006e-05,-6.705422268257947e-05,0.00701249690857015,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00200.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00200.png
201,-0.24722604854006872,-0.009206851285014596,0.0,-6.091251933230304e-05,-7.15505486590707e-05,0.006859347069846818,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00201.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00201.png
202,-0.24823987659971694,-0.009182789021488618,0.0,-6.297855504288053e-05,-7.61940551045716e-05,0.006701204904670405,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00202.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00202.png
203,-0.24921325839509498,-0.009159657936634265,0.0,-6.496114936390223e-05,-8.06562721718869e-05,0.0065492588742643515,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00203.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00203.png
204,-0.250265554357584,-0.009134624145272,0.0,-6.710348493037192e-05,-8.548480161067654e-05,0.006384865943747235,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00204.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00204.png
205,-0.2513124824258245,-0.009109694081149526,0.0,-6.923400032409933e-05,-9.029358945600503e-05,0.0062211750651707445,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00205.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00205.png
206,-0.25239810478933467,-0.009083821880002918,0.0,-7.144245897424717e-05,-9.528548124195562e-05,0.006051285510583418,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00206.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00206.png
207,-0.25354497484432786,-0.00905647212066043,0.0,-7.377478274433693e-05,-0.00010056520243508697,0.0058716410280960285,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00207.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00207.png
208,-0.2547670439692441,-0.00902731460037951,0.0,-7.625939151302763e-05,-0.00010619844307257986,0.00568001764119794,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00208.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00208.png
209,-0.25594429064754665,-0.00899921808315978,0.0,-7.865242441059703e-05,-0.00011163256239359406,0.005495219825121888,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00209.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00209.png
210,-0.25689300064844073,-0.008976573662180319,0.0,-8.058070502656541e-05,-0.00011601735355472247,0.0053461461813395965,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00210.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00210.png
211,-0.25799103985349037,-0.008950366507626392,0.0,-8.281241272082145e-05,-0.00012109881452033491,0.005173434224424567,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00211.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00211.png
212,-0.25890807116980874,-0.008928483832604146,0.0,-8.467625816060846e-05,-0.00012534816583080157,0.005029045289609019,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00212.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00212.png
213,-0.25993413302548296,-0.00890400746542331,0.0,-8.676184693948545e-05,-0.00013010898060882418,0.004867323673672894,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00213.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00213.png
214,-0.2609060965799579,-0.008880832629364292,0.0,-8.87377190512664e-05,-0.00013462510274546438,0.004713961574643597,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00214.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00214.png
215,-0.26192065897469646,-0.00885665701870949,0.0,-9.080055974959274e-05,-0.00013934598723926012,0.004553697834129341,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00215.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00215.png
216,-0.26295214047027005,-0.008832097589241297,0.0,-9.289831578364276e-05,-0.00014415305765641984,0.00439056536439657,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00216.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00216.png
217,-0.26400841313775253,-0.008806972181916058,0.0,-9.504716901023299e-05,-0.00014908380703972243,0.004223298543931673,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00217.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00217.png
218,-0.2649836904411075,-0.008783798965196548,0.0,-9.703198674508684e-05,-0.00015364411124006304,0.004068657775670692,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00218.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00218.png
219,-0.26613999335783456,-0.008756361281659507,0.0,-9.938631069570316e-05,-0.0001590608437899836,0.0038850532229016553,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00219.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00219.png
220,-0.2673085510768083,-0.00872867936327897,0.0,-0.00010176700449952536,-0.00016454653564143283,0.0036992019173772124,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00220.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00220.png
221,-0.2682903100873366,-0.008705463570158856,0.0,-0.00010376841027955546,-0.00016916476586440607,0.003542814067194853,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00221.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00221.png
222,-0.2692955283562543,-0.008681736527445074,0.0,-0.00010581901337373202,-0.00017390275046467448,0.003382445299683526,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00222.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00222.png
223,-0.27018823968335454,-0.008660705784129856,0.0,-0.000107641409342203,-0.00017811880713970203,0.00323980874155974,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00223.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00223.png
224,-0.27131047470945163,-0.008634327830527401,0.0,-0.00010993430215545386,-0.0001834305923444053,0.0030601950558073595,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00224.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00224.png
225,-0.27227173018636935,-0.008611792057396804,0.0,-0.00011190020311082713,-0.00018799138297222206,0.0029060627839539196,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00225.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00225.png
226,-0.2733821310945206,-0.008585833730379787,0.0,-0.00011417358044968782,-0.00019327314439132585,0.00272767139003442,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00226.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00226.png
227,-0.27431656863955656,-0.008564056352696777,0.0,-0.00011608895432473536,-0.00019772962956405288,0.0025772469805523768,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00227.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00227.png
228,-0.275302800397686,-0.00854114506306946,0.0,-0.00011811296534945717,-0.00020244544744965073,0.0024181671179579474,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00228.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00228.png
229,-0.2762921076420763,-0.008518244704259891,0.0,-0.00012014609390639671,-0.00020718944897165845,0.0022582437870946456,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00229.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00229.png
230,-0.27734977248637727,-0.008493861969205487,0.0,-0.00012232313724153148,-0.0002122771561966065,0.002086860429961825,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00230.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00230.png
231,-0.27825699664775866,-0.00847303737729212,0.0,-0.00012419363505864554,-0.00021665517160874927,0.0019394945436234262,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00231.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00231.png
232,-0.2791715862257504,-0.008452135548979138,0.0,-0.00012608251942598268,-0.0002210826815009865,0.0017905732016339005,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00232.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00232.png
233,-0.2800732996594495,-0.008431626215110424,0.0,-0.00012794825668554572,-0.000225462492059187,0.0016433719721641916,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00233.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00233.png
234,-0.28090000200549187,-0.00841291616067037,0.0,-0.0001296620762361069,-0.00022949159399806302,0.001508065293349225,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00234.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00234.png
235,-0.2818286275836181,-0.008392015189776622,0.0,-0.0001315913023404179,-0.0002340341114845574,0.001355648096912857,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00235.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00235.png
236,-0.2828137749323298,-0.00836998883525951,0.0,-0.00013364319345452317,-0.00023887390217332797,0.0011934194295140938,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00236.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00236.png
237,-0.28377193835507003,-0.008348725805064223,0.0,-0.0001356446282575024,-0.00024360343325775536,0.0010350609670907059,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00237.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00237.png
238,-0.28463675375042646,-0.008329684042637026,0.0,-0.00013745648290356804,-0.00024789276995742095,0.0008916016055232175,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00238.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00238.png
239,-0.2853051431536885,-0.008315073980259729,0.0,-0.0001388606825237363,-0.000251222357487488,0.0007803538661036344,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00239.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00239.png
240,-0.2860958806259739,-0.008297921016560718,0.0,-0.00014052670938360457,-0.0002551790803983759,0.0006482885826801587,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00240.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00240.png
241,-0.28685827815401777,-0.008281530382351798,0.0,-0.0001421384240884535,-0.0002590136251841627,0.0005204520778900493,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00241.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00241.png
242,-0.2876987236366464,-0.008263647564538196,0.0,-0.00014392195563317655,-0.00026326518532944997,0.0003789000517460876,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00242.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00242.png
243,-0.28844382955165804,-0.008247974196757813,0.0,-0.00014550983256861688,-0.00026705805179743177,0.0002527991711800745,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00243.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00243.png
244,-0.2893108129688864,-0.008229977294111752,0.0,-0.00014736633025390998,-0.0002715023799747319,0.0001052737835701669,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00244.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00244.png
245,-0.28996604053130726,-0.008216568027492583,0.0,-0.00014877652074288895,-0.00027488583852837157,-6.852310483815395e-06,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00245.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00245.png
246,-0.2907255888423562,-0.008201257515826003,0.0,-0.0001504199419123623,-0.00027883774242866476,-0.0001375949292380976,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00246.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00246.png
247,-0.2913478902579669,-0.008188923700309766,0.0,-0.00015177426025963717,-0.0002821021421091942,-0.00024539616066763083,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00247.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00247.png
248,-0.29477105766885237,-0.0081258412260725,0.0,-0.0001594034330743975,-0.00030065255542761817,-0.0008536450433215505,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00248.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00248.png
249,-0.29882749360969324,-0.00807952610478402,0.0,-0.00016952661106288023,-0.0003260905567208427,-0.0016632458834247923,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00249.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00249.png
250,-0.2990634498744209,-0.008080849061007069,0.0,-0.00017026919937450683,-0.0003280523361634008,-0.0017227310472380246,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00250.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00250.png
251,-0.2992284096996721,-0.008083048960079225,0.0,-0.00017083721549969694,-0.00032957625451046386,-0.0017682354659980264,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00251.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00251.png
252,-0.29935654724575733,-0.008086133063445087,0.0,-0.0001713311550269919,-0.0003309242887664116,-0.0018078050565644584,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00252.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00252.png
253,-0.29945059745646446,-0.008090020965631254,0.0,-0.00017175596210261082,-0.00033210764557539446,-0.0018418328197469143,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00253.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00253.png
254,-0.2995443833906245,-0.008110470731420748,0.0,-0.0001728149661454582,-0.00033526515823086885,-0.0019265907624745988,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00254.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00254.png
255,-0.2990415567842975,-0.00815868071296298,0.0,-0.00017318911775706923,-0.00033716585510047383,-0.0019561198314058427,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00255.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00255.png
256,-0.29771945326844035,-0.00823248938266178,0.0,-0.0001721422051789604,-0.00033583858228716405,-0.0018711812590951526,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00256.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00256.png
257,-0.2896700671143857,-0.008568422632104248,0.0,-0.00016140059495230145,-0.000314145802242555,-0.0010038408757899744,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00257.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00257.png
258,-0.2865672450967596,-0.008685578110819657,0.0,-0.00015677813717874048,-0.0003042931032625959,-0.0006310523467039353,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/rgb/frame00258.png,/home/maxferg/apps/mobile-robot-software/vision/assets/dataset/stage1/depth/frame00258.png
